ptx,pty,docIds,idShort,title,pubDate,category,terms1,stems,firms,keywordsFound
7.87845775,10.98238421,1647554846_768891,376,Engineering_what-is-a-digital-twin,5/4/2021,Engineering,full;assets;operations;data;evolving;aec;digital;terms;twins;maintenance;entire;real-time;2026,full;asset;oper;data;evolv;aec;digit;term;twin;mainten;lifecycl;real-tim;2026,,bim;environmental;solar;social
15.57768895,24.66803198,1647554836_4296756,377,Ideas_age-of-automation,6/12/2019,Ideas,delivered;reinvention;support;ages;filling;irrelevant;21st;struggle;citizens;repeatedly;safety,job;reinvent;support;age;fill;irrelev;21st;struggl;citizen;repeatedli;welfar,,social
2.395164185,0.726056059,1647815516_3242867,378,Infrastructure_5d-bim,8/31/2020,Infrastructure,terrain;east;emergency;regency;timor,terrain;east;indonesia;regenc;timor,,bim
22.83977994,-1.381681674,1647554880_6544404,379,Infrastructure_5g-in-rural-areas,5/12/2021,Infrastructure,internet;infrastructure;dense;rural;fiber-optic;high-speed;tractors;ufi;broadband,internet;agricultur;dens;rural;fiber-opt;high-spe;tractor;ufi;broadband,,agriculture;social
12.89675763,-13.5827786,1647554813_4880874,380,Infrastructure_afterfit-japan,6/17/2021,Infrastructure,reflection;got;site;maximizing;japan;arranged;infraworks;renewable-energy;hokkaido;mega;megawatt;carport,shadow;angl;height;maxim;japan;arrang;infrawork;renewable-energi;hokkaido;mega;megawatt;carport,,renewable energy;solar;wind;environmental
6.587305595,-24.71697474,1647815575_4823246,381,Infrastructure_aging-infrastructure,5/16/2019,Infrastructure,billion;ambitious;transitioning;carter;public-transit,billion;ambiti;transit;carter;public-transit,,
-4.881993875,7.660763782,1647815495_2628744,382,Infrastructure_airport-safety-measures-2020,12/4/2020,Infrastructure,billion;filter;place;offset;zoning;international;travelers;key;improving;anxious;edward;hugh;interrupted;queue;old;basin;persuaded;disinfecting;lithium;that’s;particulate,billion;filter;recogn;revenu;zone;airport;travel;aviat;passeng;anxiou;bennett;hugh;interrupt;queue;garag;basin;persuad;disinfect;ion;air-handl;hepa,,bim;social;air quality
-32.2488023,-5.943209623,1647815635_2946985,383,Infrastructure_anthony-foxx-future-of-transportation,1/24/2018,Infrastructure,transportation;planners;notes;highways;charlotte;secretary;foxx,transport;planner;everyday;highway;charlott;secretari;foxx,,social
11.65249913,-0.942371175,1647554876_7302122,384,Infrastructure_auckland-public-transport,6/29/2020,Infrastructure,link;barriscale;zealand;railway;federal,link;accur;zealand;railway;allianc,aecom,environmental;bim
-6.293390046,-0.615662296,1647815623_4459279,385,Infrastructure_autonomous-vehicle-safety,9/27/2021,Infrastructure,test;regulation;day;proceed;vehicle;autonomous;crashing;liability;lieu,test;regul;car;proceed;vehicl;autonom;crash;liabil;lieu,,
-4.13716209,32.10023139,1647554858_3599825,386,Infrastructure_borderless-world,4/14/2016,Infrastructure,europe;gomes;built-in;borders;political;immigrants;politicians;terrorists;variability;connectography,europ;mexican;fee;border;polit;immigr;politician;terrorist;tighten;connectographi,,
16.18666449,6.806937565,1647813824_030233,387,Infrastructure_c40-cities,9/13/2018,Infrastructure,climate;goal;female;crucial;might;pillars;cop26;obstacles,climat;action;femal;event;extrem;pillar;summit;obstacl,,
27.99847303,1.592261736,1647813763_1146083,388,Infrastructure_circular-city,8/30/2019,Infrastructure,economies;circular,economi;circular,,recycling;air quality;social;environmental
31.06754885,-10.08278942,1647813901_3769896,389,Infrastructure_clean-water-in-developing-countries,9/1/2016,Infrastructure,water;village;lacked;municipal;hand;allen;eco-village;senegal;nairobi;waste-collection,water;villag;lack;municip;sanit;allen;eco-villag;seneg;nairobi;waste-collect,,social
-0.326774562,3.171086256,1647812825_1110797,390,Infrastructure_climate-debate,11/12/2019,Infrastructure,debate;renewed;exhibition;panic;uncertainty;carbon-intensive,debat;renew;bold;panic;uncertainti;carbon-intens,,solar;wind;renewable energy;social
1.864549494,-10.8902209,1647554859_3620965,391,Infrastructure_coastal-engineering,8/30/2016,Infrastructure,rise;site;sea;civil;beaches;sea-level;coastal;100-year,rise;height;sea;civil;beach;sea-level;coastal;100-year,aecom,environmental
-6.638144787,10.12258293,1647815465_8455164,392,Infrastructure_cyberattacks-on-critical-infrastructure,8/5/2021,Infrastructure,monolith;system;you’re;attempts;critical;running;attack;devastating;put;legacy;ducting;cybersecurity;intrusive;offline;tape;cybercriminals;cce;propagate;posture;cyberattack;adapting;headlight;cyber-physical;cross-sector,monolith;system;concern;attempt;critic;detect;attack;consequ;perspect;legaci;duct;cybersecur;intrus;offlin;tape;cybercrimin;cisa;propag;postur;cyberattack;zero-trust;headlight;cyber-phys;cross-sector,,environmental
-7.675417946,26.30501805,1647815476_3277948,393,Infrastructure_digital-transformation-in-government,5/13/2021,Infrastructure,agencies;newer;pilot;fidelity;dotted;officials;statewide,agenc;administr;pilot;fidel;dot;inspector;statewid,,
-4.83398703,-27.33508827,1647554874_5738564,394,Infrastructure_digital-urban-planning,2/11/2020,Infrastructure,master;manually;master-plan;celebrate;base;murphy bed at carmel place;uae;‘if;became,master;manual;master-plan;celebr;plantat;murphi;uae;ain;drafter,,bim;environmental
26.48739085,-5.42216457,1647813890_5457635,395,Infrastructure_disaster-resilient-buildings,1/11/2017,Infrastructure,rebuilding;matthew;haiti;haitian;tragedy,rebuild;matthew;haiti;haitian;tragedi,,renewable energy;solar
-21.67400806,0.429881002,1647554812_7521007,396,Infrastructure_fuel-cell-technology,3/5/2021,Infrastructure,cells;period;dealing;shorten;fuel;classifications;korea;eco-friendliness;kick-start;korean,cell;period;deal;shorten;fuel;classif;korea;eco-friendli;kick-start;korean,,bim;social
5.218841353,-57.96365141,1647815662_61279,397,Infrastructure_future-bridges,9/20/2016,Infrastructure,williamsburg;civil;iconic;11th;seismic;pier,bridg;civil;icon;11th;seismic;pier,,bim
-2.226754496,-7.245916977,1647815652_323527,398,Infrastructure_future-of-autonomous-vehicles,3/1/2017,Infrastructure,day;civil;scanning;radar;semantic,car;civil;map;radar;semant,,environmental
-23.99021765,13.36997453,1647554855_076396,399,Infrastructure_future-of-infrastructure,9/9/2015,Infrastructure,billion;massive;gen,billion;massiv;gen,,social;recycling;air quality
-5.954658748,10.78528354,1647815595_5074344,400,Infrastructure_geoinformatics,9/20/2018,Infrastructure,terrain;laptops;tulum,terrain;extra;mexico,,bim;environmental
-57.05736816,23.47796506,1647815609_267132,401,Infrastructure_gis-and-bim-integration,7/17/2018,Infrastructure,context;geospatial,context;geospati,,bim;social;environmental
-47.88298793,-0.787382915,1647815579_47228,402,Infrastructure_global-infrastructure,5/14/2019,Infrastructure,,,,
39.81161586,1.875530804,1647815686_0256295,403,Infrastructure_goodbye-rush-hour-hello-autonomous-cars,1/15/2015,Infrastructure,day;traffic;commuted,car;traffic;commut,,social
11.20987173,-30.69957513,1647554856_403827,404,Infrastructure_hazard-mitigation,12/21/2015,Infrastructure,retrofit;earthquake;pipes;landslides;compliance;tsunami;inundated;rodgers,retrofit;earthquak;hazard;landslid;complianc;tsunami;inund;rodger,,
-28.79489892,-1.770073945,1647815679_4564135,405,Infrastructure_how-the-community-of-things-will-save-lives,7/7/2015,Infrastructure,using;solo;improvisation;bands;yelling;microprocessors;dreamcatcher,graph;solo;improvis;band;yell;microprocessor;dreamcatch,,
34.00364292,19.90813053,1647815553_9838736,406,Infrastructure_hyperloop-transportation,1/30/2020,Infrastructure,minutes;virgin;hyperloop;depressurized,minut;virgin;hyperloop;depressur,,social
25.32975758,-38.8638656,1647815640_7187455,407,Infrastructure_immersive-design,9/13/2017,Infrastructure,you’re;moss;rail;180-degree;bane,showroom;moss;rail;180-degre;bane,sweco,bim;environmental
41.46949806,0.854312208,1647554847_0813944,408,Infrastructure_infrastructure-package,5/11/2021,Infrastructure,legislation;biden;american;ufi,legisl;biden;american;ufi,,bim;wind;environmental
-4.736896813,24.65225888,1647815619_5645301,409,Infrastructure_innovation-in-infrastructure,5/17/2018,Infrastructure,,,,bim;environmental
12.28125402,34.72717815,1647815631_3941557,410,Infrastructure_investing-in-infrastructure,2/20/2018,Infrastructure,states’;spending;warm;trillion;lawmakers,state;spend;warm;trillion;lawmak,,bim
45.56900825,-53.08888032,1647554877_7784994,411,Infrastructure_maglev-technology,9/29/2020,Infrastructure,valuable;demonstrate;transportation;chinese;3ds;max,track;demonstr;transport;chines;max;bögl,,
-18.84081248,-1.869645253,1647815648_1536233,412,Infrastructure_megacities-of-the-future,3/21/2017,Infrastructure,neighbors;2050;megacities,neighbor;2050;megac,,bim
-31.06067004,3.673106969,1647813838_5499463,413,Infrastructure_microgrid-energy,5/24/2018,Infrastructure,power;vitra;fire;shortly;solar-power;juan;puerto;rico;maria;dispatching;microgrid;las;firefighting;fallen;diesel;power,power;fire;station;shortli;solar-pow;juan;puerto;rico;maria;dispatch;microgrid;vega;firefight;fallen;diesel;outag,,solar
4.615671833,4.354401028,1647815545_5776267,414,Infrastructure_modular-bridge,3/12/2020,Infrastructure,williamsburg;poor;spans;underdevelopment;rasmussen;mabey,bridg;section;span;underdevelop;rasmussen;mabey,,bim
12.34260468,-25.50576332,1647815604_9193954,415,Infrastructure_nexco,7/26/2018,Infrastructure,traffic;notorious;central;bluetooth;self-driving;expressway;roadside;caravan,traffic;congest;central;bluetooth;self-driv;expressway;roadsid;caravan,,bim;environmental
-9.737853804,-2.459379048,1647815590_1773343,416,Infrastructure_olympic-infrastructure,1/4/2019,Infrastructure,los;olympic;crucial;hosting;citizens,angel;olymp;event;host;citizen,,
2.790464969,-34.13543489,1647813627_7965276,417,Infrastructure_plastic-roads,2/23/2021,Infrastructure,roads;store;work;forbes;volkerwessels,road;rainwat;dutch;netherland;volkerwessel,,environmental
-1.156025715,-29.1084974,1647815537_6891296,418,Infrastructure_pollution-guanabara-bay,3/19/2020,Infrastructure,stormwater;sewage;military;army;district;2016;drainage;years;sewer;resilient;brazilian;rio;janeiro,stormwat;sewag;militari;armi;district;2016;drainag;old;sewer;wastewat;brazilian;rio;janeiro,,environmental;bim
18.07554069,-5.466473309,1647815644_3729055,419,Infrastructure_ports-and-shipping,5/18/2017,Infrastructure,canal;install;concise;expansion;west;lax;roads;jersey;diego;gulf;railroad;cargo;freight;panama;attaching,canal;ship;draft;expans;coast;upgrad;port;jersey;diego;gulf;railroad;cargo;freight;panama;hose,,
-15.30126336,-10.99738304,1647554870_3221033,420,Infrastructure_pothole-patch,10/19/2021,Infrastructure,antiquated;repair;bacteria;calcium;cratered;rough;canada;potholes;seep,microwav;repair;bacteria;calcium;crater;patch;salt;pothol;seep,,
-32.41609613,-38.93496325,1647815510_9879327,421,Infrastructure_public-private-partnership-in-infrastructure-development,9/16/2020,Infrastructure,partnership;private;governor;infrastructure;offer;asian;public-private,partnership;privat;governor;infrastructur;expertis;asian;public-priv,,sustainable development
8.853153872,-40.15187226,1647815541_5478265,422,Infrastructure_railroad-design,3/17/2020,Infrastructure,data;parametric;ramboll;barriers;catenary;rail;railroad;design-review,aggreg;parametr;rambol;barrier;catenari;rail;railroad;design-review,,environmental;bim
-1.442252053,-1.003403368,1647554856_5444622,423,Infrastructure_recycled-buildings,1/4/2016,Infrastructure,life;philosophy;demolition;repurpose;recover;deconstruction;let’s,life;philosophi;demolit;repurpos;recov;deconstruct;guy,,environmental
7.325074422,23.06524073,1647812523_7549741,424,Infrastructure_resilience-planning,11/12/2021,Infrastructure,plans;ear;communicate;risk;mitigate;chief;authority;officiated;outlined;shocking;unify;resilience;recovery;houston;upper;elected;wildfires;rockefeller;apocalyptic;orleans;coastal;behalf;multidimensional;evacuate;inland;katrina;affect;playbooks;louisiana;nist;pentagon,plan;respond;commun;risk;mitig;chief;author;offici;outlin;shock;unifi;resili;recoveri;houston;upper;elect;wildfir;rockefel;retreat;orlean;coastal;behalf;multidimension;evacu;inland;katrina;disproportion;playbook;louisiana;nist;pentagon,,environmental;social;bim;wind;solar
42.36513989,-19.73713771,1647815669_4675524,425,Infrastructure_smart-cities,5/19/2016,Infrastructure,dotted,dot,,
19.49737294,16.4608958,1647815457_5351658,426,Infrastructure_smart-city-france,9/28/2021,Infrastructure,bim;armor,consult;armor,,bim;environmental
1.073524745,-4.464842416,1647554879_5606773,427,Infrastructure_smart-road,11/26/2020,Infrastructure,design;roads;adapt;transportation;france;french;signage;must;plant-based;september;lanes;earmarked;rechargeable;julien;sala;eiffage;bernard;colas;carpooling;pavement,solut;road;adapt;transport;franc;french;signag;must;plant-bas;septemb;lane;earmark;recharg;julien;sala;eiffag;bernard;cola;carpool;pavement,,environmental;bim;recycling
-42.62717288,2.693614758,1647554875_0426342,428,Infrastructure_smart-water-technology,2/26/2020,Infrastructure,water;plants;solid;treat;maintenance;water-treatment;bim-based;veatch,water;plant;solid;treat;mainten;water-treat;bim-bas;veatch,,bim;environmental
23.09456734,-8.114392175,1647554869_8377254,429,Infrastructure_sustainable-urban-planning,4/18/2019,Infrastructure,bim;games;virtual-reality;major;zealand–based;organizations,wsp;game;virtual-r;player;zealand–bas;opu,,
43.74308588,9.498992302,1647554814_0506063,430,Infrastructure_sustainable-water-technology,7/15/2021,Infrastructure,,,,
5.495482508,-17.4052156,1647554873_1519215,431,Infrastructure_uber-skyport,10/10/2019,Infrastructure,aircraft;sky;uber;laugh;peterson,aircraft;sky;uber;laugh;peterson,,
9.196491941,-15.9603352,1647554873_4644403,432,Infrastructure_urban-nature,10/25/2019,Infrastructure,naturally;biophilia;mental-health;habitat,natur;biophilia;mental-health;wildlif,,air pollution
21.73196132,-2.426920013,1647554869_3845773,433,Infrastructure_urban-transportation-planning,3/12/2019,Infrastructure,lining;fire;systra;metro;tender;bogotá;transmilenio;mass-transit,line;station;systra;metro;tender;bogotá;transmilenio;mass-transit,,bim;environmental;urbanism
-7.837153282,-1.353677071,1647814498_8119545,434,Infrastructure_water-infrastructure,9/15/2020,Infrastructure,water;funds;typically;high-tech;water;cdp;nam;semiconductor,water;fund;typic;high-tech;pipe;cdp;nam;semiconductor,,recycling;environmental
26.45741071,29.37533931,1647554814_9725213,435,Infrastructure_water-resilience,9/15/2021,Infrastructure,water;weather;tank;rainfall;veolia,water;weather;tank;rainfal;veolia,,bim;agriculture;environmental
21.5750536,25.81360455,1647815564_7431538,436,Infrastructure_what-is-a-smart-city,9/26/2019,Infrastructure,observation;smart-city,observ;smart-citi,,solar;solar energy
-66.0898976,-75.04748787,1647554874_1050906,437,Inside_edwin-chan,2/4/2020,Inside,floors;oxford;real;courtesy;frank;gehry;true;edwin;chan;guggenheim;bilbao;completed;chris;huts;unconventional;glass,view;north;photo;courtesi;frank;gehri;true;edwin;chan;guggenheim;bilbao;ground-up;chri;hut;unconvent;polycarbon,,urbanism
1.224952394,-28.91430959,1647554857_747635,438,Inside_john-maeda,3/15/2016,Inside,coding;techno-design;cookie;maeda,code;nerd;cooki;maeda,,environmental
-19.90862259,-47.10782191,1647554876_8864686,439,Inside_strategic-design-management,7/7/2020,Inside,mineral;toxic;tableware;tastings;porcelain,miner;chemic;tablewar;tast;porcelain,,sustainable development
-21.96641029,-9.23233901,1647814492_0039687,440,Manufacturing_3d-printed-boat-design,10/1/2020,Manufacturing,boats;milan;boatbuilding,boat;milan;boatbuild,,
-1.08399114,-1.302490974,1647815043_6619456,441,Manufacturing_3d-printed-pharmaceuticals,9/13/2016,Manufacturing,tablets;drug;pharmaceuticals;wallace;purposes,tablet;drug;pharmaceut;wallac;medicin,,supply chain
-2.929589714,-20.0917008,1647814579_1699214,442,Manufacturing_3d-printed-ppe,4/16/2020,Manufacturing,made;stock;pods;printer;distributed;toronto’s;filament;ppe;anatomical,reusabl;stock;pod;printer;distribut;toronto;filament;ppe;anatom,,supply chain
31.72139622,1.501815195,1647815105_5592327,443,Manufacturing_3d-printed-prosthetics,2/4/2016,Manufacturing,hand;version;graph;formats;ironic;luke;bionic;bastian,hand;version;neural;format;iron;luke;bionic;bastian,,social
-19.19362076,-17.46727294,1647815119_688464,444,Manufacturing_3d-printing-for-everyone,11/19/2015,Manufacturing,hubs;projects;evan;post–covid-19;nathan;hobbyists;shapeways,hub;upload;evan;stapl;nathan;hobbyist;shapeway,,
-13.86598145,4.917734507,1647814874_7416544,445,Manufacturing_3d-printing-in-space,8/14/2018,Manufacturing,polymer;churning;grains;abrasive;nasa’s;off-world;sunlight;shards;astronaut;regolith;basalt;buckling;apollo;planetary;using,polym;earth;grain;abras;nasa;moon;dirt;shard;astronaut;regolith;basalt;buckl;apollo;planetari;additive-construct,,wind
-35.14753233,0.018267644,1647815040_2174559,446,Manufacturing_3d-printing-intellectual-property,9/22/2016,Manufacturing,you’re;trees;currency;jelly;taking;bread;fingerprint,protect;flank;currenc;jelli;unauthor;bread;fingerprint,,supply chain;wind
-23.0015922,-14.69782127,1647814870_918976,447,Manufacturing_3d-printing-jewelry,9/3/2021,Manufacturing,diamond;strip;menu-based;there’s;sliders;wax,diamond;piec;interfac;jewelri;slider;wax,,social
-13.48827677,-13.38247602,1647814304_420142,448,Manufacturing_5-problems-with-3d-printing-and-how-to-fix-them,2/2/2022,Manufacturing,3d-printed;materiality;large-format;pounds;adjustments;layer;chicken;isn’t;shape;cheaper;extruded;retractable;nozzles;slightly;looking;inertia;defense;hobbyists;utopia;firmware;oozing,3d-print;materi;print;pound;adjust;layer;chicken;isn;subtract;cheaper;extrud;retract;nozzl;slightli;wavi;inertia;neglig;hobbyist;utopia;firmwar;ooz,,social
13.25158918,-42.81642578,1647814337_4504368,449,Manufacturing_agile-manufacturing,12/15/2021,Manufacturing,require;development;team;user;approach;apply;adapt;list;principles;bim;wrong;methodology;manifesto;drawback;lean;linear;sliced;agility;cross-functional;considered;waterfalls;sprint;self-organized,requir;develop;team;custom;approach;appli;adapt;list;principl;deliver;wrong;methodolog;manifesto;drawback;lean;linear;slice;agil;cross-funct;product-develop;waterfal;sprint;self-organ,,supply chain
-3.284455812,-16.56387109,1647814425_4265096,450,Manufacturing_ai-in-manufacturing,1/18/2022,Manufacturing,volume;conditions;system;part;manufacturers;make;process;judgment;machine;applications;monitor;knowledge;external;analytical;problems;humid;adoption;maintenance;heavy;scientists;sensor;wear;reconfigure;drama;defects;enterprise;sme;seamless;what-if;nondestructive;humanlike,volum;condit;system;part;manufactur;optim;process;human;machin;applic;monitor;knowledg;extern;analyt;problem;humid;adopt;mainten;machineri;discov;sensor;wear;reconfigur;drama;defect;enterpris;sme;end-to-end;what-if;nondestruct;humanlik,,environmental;supply chain
26.39596482,26.65848559,1647554831_080287,451,Manufacturing_ai-sato-design,4/19/2018,Manufacturing,proposal;human;zaha;maya;rings;helix,propos;ear;zaha;maya;ring;helix,,
3.986344207,16.40809247,1647554858_877707,452,Manufacturing_air-pollution-monitoring,6/13/2016,Manufacturing,polluted;air;london;pastoral;breathing;flock;communicate;backpack;guards;pigeons,pollut;air;london;bird;breath;flock;tweet;backpack;patrol;pigeon,,air pollution;air quality
-23.06357593,0.220579117,1647554861_6903124,453,Manufacturing_amp-robotics,3/16/2017,Manufacturing,exposed;recycling;tips;built-in;boulders;deeper;mba;amping;karlsson,expos;recycl;tip;fee;boulder;deeper;mba;amp;oskar,page,recycling
-16.09319207,-11.38337547,1647813808_8335161,454,Manufacturing_artificial-reef,1/23/2019,Manufacturing,oil;bulwarks,oil;rig,,environmental
-7.996234121,4.138901707,1647813714_6629403,455,Manufacturing_ash-recycling,3/24/2020,Manufacturing,fly;ash;ceramic,fli;ash;ceram,,recycling;environmental
1.31460149,-20.42783879,1647814883_808305,456,Manufacturing_automotive-design,8/1/2018,Manufacturing,brackets,bracket,,supply chain
28.6796457,-8.127258256,1647813753_3673592,457,Manufacturing_battery-powered-motorcycle,9/10/2019,Manufacturing,face;drivers;whale;motorbikes;mototaxis;ampersand;petrol,buy;driver;whale;motorbik;mototaxi;ampersand;petrol,,air pollution
10.22750257,-1.067921994,1647813718_3953047,458,Manufacturing_bees-and-climate-change,3/18/2020,Manufacturing,professor;hans;high-tech;honey;slightest;jürgen;colonial;beehive;bee;ambassadors;friederike;voigt;eagle;pcb,professor;han;high-tech;honey;slightest;jürgen;coloni;beehiv;bee;ambassador;friederik;voigt;eagl;pcb,,agriculture;wind
-7.809608802,35.06750116,1647814504_2458305,459,Manufacturing_big-data-in-agriculture,9/2/2020,Manufacturing,estate;made;countryside;opportunities;cellphones;batch;flavor,estat;coffe;countrysid;variabl;cellphon;batch;flavor,,agriculture;bim;environmental;social
43.62888744,55.81835429,1647554845_4407148,460,Manufacturing_bim-execution-plan,1/26/2021,Manufacturing,abb,abb,,bim
15.11667104,-5.109634321,1647815032_413915,461,Manufacturing_bio-texture-modeling,10/18/2016,Manufacturing,images;organizations;interpretation;create;tumor;anatomical,imag;organ;interpret;lifelik;tumor;anatom,,
44.00956407,-17.03250907,1647813631_7439375,462,Manufacturing_biobased-material,2/18/2021,Manufacturing,petroleum;ski,petroleum;ski,,supply chain
-23.99230734,7.063643422,1647814671_2991874,463,Manufacturing_bionic-design,11/26/2019,Manufacturing,controls;reduction;planes;schaefer;partitions;airbus;airplane;bionic,insid;reduct;plane;schaefer;partit;airbu;airplan;bionic,,
31.41535499,6.939984136,1647814541_9961696,464,Manufacturing_bioprinting-skin,5/18/2020,Manufacturing,comfortable;skins;technology,stage;skin;bioprint,,
41.69137342,-8.839387025,1647814917_1590214,465,Manufacturing_bosch-factory-of-the-future,4/26/2018,Manufacturing,workshops;bit;use,workshop;electron;meshmix,,
-6.446876678,1.790716527,1647814310_9455633,466,Manufacturing_breast-prosthesis,1/27/2022,Manufacturing,i’d;options;recent;surgery;self;breast;prosthesis;prostheses;survivors’,person;option;reconstruct;surgeri;self;breast;prosthesi;prosthes;survivor,,
-36.19355494,-3.842327905,1647813536_525205,467,Manufacturing_calwave,11/3/2021,Manufacturing,largest;offshore;waves;create;fraction;versus,largest;offshor;wave;clean-energi;unus;submerg,,greenhouse gas emissions;wind;wind turbine;turbine;solar
-18.23789386,2.384470063,1647554815_550675,468,Manufacturing_cambrian-battery,10/12/2021,Manufacturing,‘eyes;‘in;plant-based;battery;rarely;cotton;portable;nickel;li-ion;electrode,eye;charg;plant-bas;batteri;rare;cotton;portabl;nickel;li-ion;electrod,,solar;agriculture
8.174487255,-27.45932332,1647813877_5080926,469,Manufacturing_careers-in-sustainable-engineering,6/15/2017,Manufacturing,sustainable-design;creators;whoever;baron;curricula,sustainable-design;creator;whoever;baron;curricula,,social
-6.778411409,-33.09070765,1647814344_146035,470,Manufacturing_cimc-smart-pallets,12/7/2021,Manufacturing,logistics;carrier;loads;parties;pallets;rubber;ways;maritime;second-generation,logist;carrier;load;parti;pallet;rubber;multiparti;maritim;second-gener,,environmental;recycling
-60.9076059,-20.04331185,1647813787_189569,471,Manufacturing_circular-economy-sustainability,6/18/2019,Manufacturing,return;architectural;circular;geared;wearing,stuff;upcycl;circular;gear;t-shirt,,recycling;supply chain
-6.315292114,7.371738153,1647814810_1895423,472,Manufacturing_claudius-peters,1/30/2019,Manufacturing,peter;cement;dinosaur;claudius;cooler;hamburg,peter;cement;dinosaur;claudiu;cooler;hamburg,,environmental
19.2050509,-37.07340038,1647554856_106943,473,Manufacturing_clean-power-plan-ozone-standards-are-opportunity,11/6/2015,Manufacturing,ground-level;ozone;epa,ground-level;ozon;epa,,environmental
-1.789660686,3.53958459,1647814898_0988157,474,Manufacturing_clock-of-the-long-now,7/10/2018,Manufacturing,long;rose;texas;alarm;shafts;50-year;hillis;bezos,long;rose;texa;clock;shaft;timescal;hilli;bezo,,wind;solar
-3.757781612,-27.43636183,1647814901_6399672,475,Manufacturing_cnc-machine-tools,7/5/2018,Manufacturing,installed;cutting;tiny;christian;welch;haas;angeles;titan,enclos;cnc;tini;christian;welch;haa;machinist;titan,,social
19.77409835,-31.90265072,1647814677_959313,476,Manufacturing_cold-spray-technology,11/13/2019,Manufacturing,metals;you’re;dynamics;whether;tank;velocity;particle;that’s;spraying;lang;fine;pancake,metal;protect;dynam;melt;tank;veloc;particl;nitrogen;spray;lang;powder;pancak,,environmental
18.02640656,16.31703373,1647815019_286614,477,Manufacturing_commercialization-of-space,3/9/2017,Manufacturing,space;commercial;satellite;launched;churning;mine;venture;off-world;orbit;raw-material;spacex;spacecraft;bureaucracy;asteroids;galactic,space;commerci;satellit;launch;earth;mine;ventur;moon;orbit;raw-materi;spacex;spacecraft;bureaucraci;asteroid;galact,,supply chain
3.427657811,4.427814409,1647814926_54815,478,Manufacturing_concrete-and-steel-alternatives,4/4/2018,Manufacturing,fashion;polymer;zoo;due;advantic’s,erector;polym;zoo;corros;advant,,
1.239514032,-56.0297995,1647554865_1344934,479,Manufacturing_connected-manufacturing,2/15/2018,Manufacturing,connection;apple;streams;extract;disassembly;seamless,connect;appl;stream;extract;disassembl;end-to-end,,environmental;supply chain;recycling
7.034740928,-2.12651736,1647815169_143111,480,Manufacturing_connected-products-end-of-the-fridge,4/2/2015,Manufacturing,refrigerating;wi-fi;thermostats;commercial;washer,refriger;wi-fi;thermostat;dishwash;washer,,
-51.40859033,20.05548061,1647814880_0035632,481,Manufacturing_construction-robot,8/8/2018,Manufacturing,crow,crow,,
15.60522576,-42.12938623,1647815064_24457,482,Manufacturing_continuous-composites,6/15/2016,Manufacturing,molecular;epoxy;tubular;tyler,molecular;epoxi;tubular;tyler,,
-1.816348162,-2.69190867,1647814664_7301342,483,Manufacturing_continuous-positive-airway-pressure,12/11/2019,Manufacturing,little;paul;nurses’;generate;second;babies;mortality;distress;higher-level;sticky;respiratory;prematurely;airway;throats,littl;paul;nurs;fan;yeah;babi;mortal;distress;higher-level;sticki;respiratori;prematur;airway;throat,,
0.379857712,31.31591413,1647814365_9884741,484,Manufacturing_convergence-in-manufacturing,9/9/2021,Manufacturing,unrelated,unrel,,
3.159213766,-7.181872482,1647813836_0045955,485,Manufacturing_coral-reef-conservation,6/13/2018,Manufacturing,united;thousands;died;building;animal;settle;coral;seed;attached;fertile;professionally;egg;secore;reproduction,unit;thousand;die;coral;speci;settl;reef;seed;attach;fertil;sexual;egg;secor;reproduct,,
31.86594261,22.65166835,1647814531_5960553,486,Manufacturing_coronavirus-3d-printing,5/21/2020,Manufacturing,polish;you’re;app;junior;elizabeth;shield;visors;hackathon,face;protect;app;junior;elizabeth;shield;visor;hackathon,,
23.64045375,25.52674803,1647814550_110124,487,Manufacturing_covid-19-supply-chain,5/13/2020,Manufacturing,states’;china;region;tons;america;many,state;china;region;ton;america;trade,,supply chain
2.749939568,-2.140809623,1647814612_5970492,488,Manufacturing_crankshaft-design,1/26/2022,Manufacturing,norms;combustion;honda;crankshaft,norm;combust;honda;crankshaft,,
-20.10869175,-15.83408162,1647814516_2065244,489,Manufacturing_custom-harley-parts,7/27/2020,Manufacturing,style;tripled;clamp;aftermarket;harley-davidson;harley;canada’s,style;tripl;clamp;aftermarket;harley-davidson;harley;mjk,,social
-28.27483819,-16.55860734,1647814980_324272,490,Manufacturing_dancing-with-robots,9/20/2017,Manufacturing,judgment;concerned;choreographed;dancing;robots;eva;threaten;choreography;ballet;dancer;that’s,human;interact;choreograph;danc;robot;eva;threaten;choreographi;ballet;dancer;moor,,
-3.870791397,-28.50114183,1647814728_0121417,491,Manufacturing_design-bias,7/24/2019,Manufacturing,podcast;men;invisible;test,podcast;men;invis;dummi,,
31.16141264,-61.67809386,1647813636_8308942,492,Manufacturing_design-for-circularity,1/14/2021,Manufacturing,podcast,podcast,,recycling;life cycle;supply chain
24.10303584,21.83393564,1647554856_8413382,493,Manufacturing_design-make-use-convergence,2/1/2016,Manufacturing,loop;relay;bell;design-make-use,loop;feedback;bell;design-make-us,,
-23.61153752,-61.16144946,1647815124_7677429,494,Manufacturing_designing-connected-products-brand,11/3/2015,Manufacturing,hit;iphone;nike,bull;iphon;nike,page,
